time,base_heading,base_posX,base_posY,ball_posX,ball_posY,armLX,armLY,armRX,armRY
0.2610,-0.5400,-2.9899,0.0515,0.0000,0.0000,-3.0776,0.3474,-2.9822,0.2952
0.2620,-0.5400,-2.9899,0.0516,0.0000,0.0000,-3.0749,0.3488,-2.9798,0.2948
0.2630,-0.5400,-2.9899,0.0517,0.0000,0.0000,-3.0721,0.3502,-2.9774,0.2945
0.2640,-0.5400,-2.9899,0.0518,0.0000,0.0000,-3.0692,0.3516,-2.9750,0.2940
0.2650,-0.5400,-2.9899,0.0519,0.0000,0.0000,-3.0663,0.3529,-2.9725,0.2936
0.2660,-0.5400,-2.9898,0.0520,0.0000,0.0000,-3.0633,0.3542,-2.9700,0.2932
0.2670,-0.5400,-2.9898,0.0521,0.0000,0.0000,-3.0603,0.3555,-2.9675,0.2928
0.2680,-0.5400,-2.9898,0.0521,0.0000,0.0000,-3.0572,0.3567,-2.9649,0.2923
0.2690,-0.5400,-2.9898,0.0522,0.0000,0.0000,-3.0540,0.3579,-2.9623,0.2919
0.2700,-0.5400,-2.9898,0.0523,0.0000,0.0000,-3.0508,0.3591,-2.9597,0.2914
0.2710,-0.5400,-2.9897,0.0524,0.0000,0.0000,-3.0475,0.3602,-2.9571,0.2909
0.2720,-0.5400,-2.9897,0.0524,0.0000,0.0000,-3.0442,0.3613,-2.9544,0.2904
0.2730,-0.5400,-2.9897,0.0525,0.0000,0.0000,-3.0408,0.3623,-2.9518,0.2898
0.2740,-0.5400,-2.9897,0.0526,0.0000,0.0000,-3.0374,0.3633,-2.9491,0.2893
0.2750,-0.5400,-2.9896,0.0527,0.0000,0.0000,-3.0339,0.3643,-2.9463,0.2887
0.2760,-0.5400,-2.9896,0.0527,0.0000,0.0000,-3.0304,0.3652,-2.9436,0.2881
0.2770,-0.5400,-2.9896,0.0528,0.0000,0.0000,-3.0269,0.3661,-2.9408,0.2875
0.2780,-0.5400,-2.9895,0.0529,0.0000,0.0000,-3.0233,0.3669,-2.9381,0.2869
0.2790,-0.5400,-2.9895,0.0530,0.0000,0.0000,-3.0196,0.3676,-2.9353,0.2862
0.2800,-0.5400,-2.9895,0.0530,0.0000,0.0000,-3.0159,0.3684,-2.9324,0.2856
0.2810,-0.5400,-2.9894,0.0531,0.0000,0.0000,-3.0122,0.3690,-2.9296,0.2849
0.2820,-0.5400,-2.9894,0.0532,0.0000,0.0000,-3.0084,0.3696,-2.9268,0.2841
0.2830,-0.5400,-2.9894,0.0533,0.0000,0.0000,-3.0046,0.3702,-2.9239,0.2834
0.2840,-0.5400,-2.9893,0.0533,0.0000,0.0000,-3.0007,0.3707,-2.9210,0.2826
0.2850,-0.5400,-2.9893,0.0534,0.0000,0.0000,-2.9969,0.3712,-2.9181,0.2818
0.2860,-0.5400,-2.9892,0.0535,0.0000,0.0000,-2.9930,0.3716,-2.9152,0.2810
0.2870,-0.5400,-2.9892,0.0536,0.0000,0.0000,-2.9890,0.3719,-2.9123,0.2801
0.2880,-0.5400,-2.9892,0.0537,0.0000,0.0000,-2.9850,0.3722,-2.9094,0.2792
0.2890,-0.5400,-2.9891,0.0538,0.0000,0.0000,-2.9811,0.3725,-2.9065,0.2783
0.2900,-0.5400,-2.9891,0.0538,0.0000,0.0000,-2.9770,0.3727,-2.9035,0.2774
0.2910,-0.5400,-2.9890,0.0539,0.0000,0.0000,-2.9730,0.3728,-2.9006,0.2764
0.2920,-0.5400,-2.9889,0.0540,0.0000,0.0000,-2.9689,0.3728,-2.8976,0.2754
0.2930,-0.5400,-2.9889,0.0541,0.0000,0.0000,-2.9648,0.3728,-2.8947,0.2744
0.2940,-0.5400,-2.9888,0.0542,0.0000,0.0000,-2.9607,0.3728,-2.8917,0.2733
0.2950,-0.5400,-2.9888,0.0543,0.0000,0.0000,-2.9566,0.3727,-2.8887,0.2723
0.2960,-0.5400,-2.9887,0.0544,0.0000,0.0000,-2.9525,0.3725,-2.8858,0.2711
0.2970,-0.5400,-2.9886,0.0545,0.0000,0.0000,-2.9483,0.3723,-2.8828,0.2700
0.2980,-0.5400,-2.9885,0.0546,0.0000,0.0000,-2.9442,0.3720,-2.8798,0.2688
0.2990,-0.5400,-2.9885,0.0548,0.0000,0.0000,-2.9400,0.3716,-2.8768,0.2676
0.3000,-0.5400,-2.9884,0.0549,0.0000,0.0000,-2.9358,0.3712,-2.8739,0.2663
0.3010,-0.5400,-2.9883,0.0550,0.0000,0.0000,-2.9317,0.3708,-2.8709,0.2651
0.3020,-0.5400,-2.9882,0.0551,0.0000,0.0000,-2.9275,0.3702,-2.8679,0.2637
0.3030,-0.5400,-2.9881,0.0552,0.0000,0.0000,-2.9233,0.3696,-2.8649,0.2624
0.3040,-0.5400,-2.9880,0.0553,0.0000,0.0000,-2.9191,0.3690,-2.8620,0.2610
0.3050,-0.5400,-2.9879,0.0555,0.0000,0.0000,-2.9149,0.3683,-2.8590,0.2596
0.3060,-0.5400,-2.9878,0.0556,0.0000,0.0000,-2.9107,0.3675,-2.8561,0.2582
0.3070,-0.5400,-2.9877,0.0557,0.0000,0.0000,-2.9065,0.3667,-2.8531,0.2567
0.3080,-0.5400,-2.9876,0.0558,0.0000,0.0000,-2.9023,0.3658,-2.8502,0.2552
0.3090,-0.5400,-2.9874,0.0560,0.0000,0.0000,-2.8981,0.3648,-2.8473,0.2536
0.3100,-0.5400,-2.9873,0.0561,0.0000,0.0000,-2.8940,0.3638,-2.8444,0.2521
0.3110,-0.5400,-2.9872,0.0563,0.0000,0.0000,-2.8898,0.3627,-2.8414,0.2505
0.3120,-0.5400,-2.9870,0.0564,0.0000,0.0000,-2.8857,0.3616,-2.8385,0.2488
0.3130,-0.5400,-2.9869,0.0565,0.0000,0.0000,-2.8815,0.3604,-2.8357,0.2471
0.3140,-0.5400,-2.9868,0.0567,0.0000,0.0000,-2.8774,0.3591,-2.8328,0.2454
0.3150,-0.5400,-2.9866,0.0568,0.0000,0.0000,-2.8733,0.3578,-2.8299,0.2437
0.3160,-0.5400,-2.9865,0.0570,0.0000,0.0000,-2.8692,0.3565,-2.8271,0.2419
0.3170,-0.5400,-2.9863,0.0571,0.0000,0.0000,-2.8651,0.3551,-2.8243,0.2401
0.3180,-0.5400,-2.9861,0.0573,0.0000,0.0000,-2.8611,0.3536,-2.8214,0.2383
0.3190,-0.5400,-2.9860,0.0574,0.0000,0.0000,-2.8570,0.3520,-2.8187,0.2364
0.3200,-0.5400,-2.9858,0.0576,0.0000,0.0000,-2.8530,0.3505,-2.8159,0.2345
0.3210,-0.5400,-2.9856,0.0577,0.0000,0.0000,-2.8491,0.3488,-2.8131,0.2326
0.3220,-0.5400,-2.9854,0.0579,0.0000,0.0000,-2.8451,0.3471,-2.8104,0.2306
0.3230,-0.5400,-2.9852,0.0580,0.0000,0.0000,-2.8412,0.3454,-2.8077,0.2286
0.3240,-0.5400,-2.9850,0.0582,0.0000,0.0000,-2.8372,0.3436,-2.8050,0.2266
0.3250,-0.5400,-2.9848,0.0583,0.0000,0.0000,-2.8334,0.3417,-2.8023,0.2246
0.3260,-0.5400,-2.9846,0.0585,0.0000,0.0000,-2.8295,0.3398,-2.7996,0.2225
0.3270,-0.5400,-2.9844,0.0586,0.0000,0.0000,-2.8257,0.3379,-2.7970,0.2204
0.3280,-0.5400,-2.9842,0.0588,0.0000,0.0000,-2.8219,0.3359,-2.7944,0.2182
0.3290,-0.5400,-2.9840,0.0589,0.0000,0.0000,-2.8181,0.3338,-2.7918,0.2161
0.3300,-0.5400,-2.9837,0.0591,0.0000,0.0000,-2.8144,0.3318,-2.7892,0.2139
0.3310,-0.5400,-2.9835,0.0593,0.0000,0.0000,-2.8107,0.3296,-2.7867,0.2117
0.3320,-0.5400,-2.9833,0.0594,0.0000,0.0000,-2.8071,0.3274,-2.7842,0.2094
0.3330,-0.5400,-2.9830,0.0596,0.0000,0.0000,-2.8035,0.3252,-2.7817,0.2071
0.3340,-0.5400,-2.9828,0.0597,0.0000,0.0000,-2.7999,0.3229,-2.7793,0.2048
0.3350,-0.5400,-2.9825,0.0599,0.0000,0.0000,-2.7963,0.3206,-2.7768,0.2025
0.3360,-0.5400,-2.9823,0.0600,0.0000,0.0000,-2.7928,0.3183,-2.7744,0.2002
0.3370,-0.5400,-2.9820,0.0602,0.0000,0.0000,-2.7894,0.3159,-2.7721,0.1978
0.3380,-0.5400,-2.9817,0.0603,0.0000,0.0000,-2.7859,0.3134,-2.7697,0.1954
0.3390,-0.5400,-2.9815,0.0605,0.0000,0.0000,-2.7826,0.3110,-2.7674,0.1930
0.3400,-0.5400,-2.9812,0.0606,0.0000,0.0000,-2.7792,0.3085,-2.7651,0.1906
0.3410,-0.5400,-2.9809,0.0608,0.0000,0.0000,-2.7759,0.3059,-2.7629,0.1881
0.3420,-0.5400,-2.9806,0.0609,0.0000,0.0000,-2.7727,0.3034,-2.7607,0.1856
0.3430,-0.5400,-2.9803,0.0611,0.0000,0.0000,-2.7695,0.3007,-2.7585,0.1831
0.3440,-0.5400,-2.9800,0.0612,0.0000,0.0000,-2.7663,0.2981,-2.7563,0.1806
0.3450,-0.5400,-2.9797,0.0614,0.0000,0.0000,-2.7632,0.2954,-2.7542,0.1781
0.3460,-0.5400,-2.9794,0.0615,0.0000,0.0000,-2.7601,0.2927,-2.7521,0.1755
0.3470,-0.5400,-2.9791,0.0617,0.0000,0.0000,-2.7571,0.2900,-2.7500,0.1730
0.3480,-0.5400,-2.9788,0.0618,0.0000,0.0000,-2.7541,0.2872,-2.7480,0.1704
0.3490,-0.5400,-2.9785,0.0619,0.0000,0.0000,-2.7511,0.2844,-2.7460,0.1678
0.3500,-0.5400,-2.9782,0.0621,0.0000,0.0000,-2.7483,0.2816,-2.7440,0.1652
0.3510,-0.5400,-2.9779,0.0622,0.0000,0.0000,-2.7454,0.2788,-2.7421,0.1625
0.3520,-0.5400,-2.9775,0.0623,0.0000,0.0000,-2.7426,0.2759,-2.7402,0.1599
0.3530,-0.5400,-2.9772,0.0625,0.0000,0.0000,-2.7399,0.2731,-2.7384,0.1572
0.3540,-0.5400,-2.9769,0.0626,0.0000,0.0000,-2.7372,0.2701,-2.7366,0.1546
0.3550,-0.5400,-2.9765,0.0627,0.0000,0.0000,-2.7345,0.2672,-2.7348,0.1519
0.3560,-0.5400,-2.9762,0.0628,0.0000,0.0000,-2.7319,0.2643,-2.7330,0.1492
0.3570,-0.5400,-2.9759,0.0629,0.0000,0.0000,-2.7294,0.2613,-2.7313,0.1465
0.3580,-0.5400,-2.9755,0.0631,0.0000,0.0000,-2.7269,0.2583,-2.7296,0.1438
0.3590,-0.5400,-2.9752,0.0632,0.0000,0.0000,-2.7244,0.2553,-2.7280,0.1411
0.3600,-0.5400,-2.9748,0.0633,0.0000,0.0000,-2.7220,0.2523,-2.7264,0.1384
0.3610,-0.5400,-2.9745,0.0634,0.0000,0.0000,-2.7196,0.2493,-2.7248,0.1356
0.3620,-0.5400,-2.9741,0.0635,0.0000,0.0000,-2.7173,0.2463,-2.7232,0.1329
0.3630,-0.5400,-2.9737,0.0636,0.0000,0.0000,-2.7151,0.2432,-2.7217,0.1301
0.3640,-0.5400,-2.9734,0.0637,0.0000,0.0000,-2.7129,0.2402,-2.7203,0.1274
0.3650,-0.5400,-2.9730,0.0638,0.0000,0.0000,-2.7107,0.2371,-2.7188,0.1246
0.3660,-0.5400,-2.9727,0.0639,0.0000,0.0000,-2.7086,0.2340,-2.7174,0.1219
0.3670,-0.5400,-2.9723,0.0640,0.0000,0.0000,-2.7065,0.2310,-2.7160,0.1191
0.3680,-0.5400,-2.9719,0.0641,0.0000,0.0000,-2.7045,0.2279,-2.7147,0.1164
0.3690,-0.5400,-2.9716,0.0642,0.0000,0.0000,-2.7025,0.2248,-2.7134,0.1136
0.3700,-0.5400,-2.9712,0.0642,0.0000,0.0000,-2.7006,0.2217,-2.7122,0.1108
0.3710,-0.5400,-2.9708,0.0643,0.0000,0.0000,-2.6987,0.2186,-2.7109,0.1081
0.3720,-0.5400,-2.9704,0.0644,0.0000,0.0000,-2.6969,0.2155,-2.7097,0.1053
0.3730,-0.5400,-2.9701,0.0645,0.0000,0.0000,-2.6951,0.2124,-2.7086,0.1026
0.3740,-0.5400,-2.9697,0.0645,0.0000,0.0000,-2.6934,0.2093,-2.7075,0.0998
0.3750,-0.5400,-2.9693,0.0646,0.0000,0.0000,-2.6917,0.2062,-2.7064,0.0970
0.3760,-0.5400,-2.9689,0.0647,0.0000,0.0000,-2.6900,0.2031,-2.7053,0.0943
0.3770,-0.5400,-2.9686,0.0647,0.0000,0.0000,-2.6885,0.2000,-2.7043,0.0915
0.3780,-0.5400,-2.9682,0.0648,0.0000,0.0000,-2.6869,0.1969,-2.7033,0.0888
0.3790,-0.5400,-2.9678,0.0648,0.0000,0.0000,-2.6854,0.1938,-2.7023,0.0860
0.3800,-0.5400,-2.9674,0.0649,0.0000,0.0000,-2.6839,0.1907,-2.7014,0.0833
0.3810,-0.5400,-2.9670,0.0649,0.0000,0.0000,-2.6825,0.1876,-2.7005,0.0806
0.3820,-0.5400,-2.9667,0.0650,0.0000,0.0000,-2.6812,0.1845,-2.6997,0.0779
0.3830,-0.5400,-2.9663,0.0650,0.0000,0.0000,-2.6798,0.1814,-2.6988,0.0752
0.3840,-0.5400,-2.9659,0.0651,0.0000,0.0000,-2.6785,0.1784,-2.6981,0.0724
0.3850,-0.5400,-2.9655,0.0651,0.0000,0.0000,-2.6773,0.1753,-2.6973,0.0698
0.3860,-0.5400,-2.9651,0.0651,0.0000,0.0000,-2.6761,0.1723,-2.6966,0.0671
0.3870,-0.5400,-2.9648,0.0652,0.0000,0.0000,-2.6750,0.1692,-2.6959,0.0644
0.3880,-0.5400,-2.9644,0.0652,0.0000,0.0000,-2.6738,0.1662,-2.6952,0.0617
0.3890,-0.5400,-2.9640,0.0652,0.0000,0.0000,-2.6728,0.1632,-2.6945,0.0591
0.3900,-0.5400,-2.9636,0.0652,0.0000,0.0000,-2.6717,0.1602,-2.6939,0.0564
0.3910,-0.5400,-2.9633,0.0652,0.0000,0.0000,-2.6707,0.1572,-2.6934,0.0538
0.3920,-0.5400,-2.9629,0.0653,0.0000,0.0000,-2.6698,0.1542,-2.6928,0.0512
0.3930,-0.5400,-2.9625,0.0653,0.0000,0.0000,-2.6689,0.1513,-2.6923,0.0485
0.3940,-0.5400,-2.9622,0.0653,0.0000,0.0000,-2.6680,0.1483,-2.6918,0.0459
0.3950,-0.5400,-2.9618,0.0653,0.0000,0.0000,-2.6671,0.1454,-2.6913,0.0434
0.3960,-0.5400,-2.9614,0.0653,0.0000,0.0000,-2.6663,0.1425,-2.6909,0.0408
0.3970,-0.5400,-2.9611,0.0653,0.0000,0.0000,-2.6656,0.1396,-2.6905,0.0382
0.3980,-0.5400,-2.9607,0.0653,0.0000,0.0000,-2.6649,0.1367,-2.6901,0.0357
0.3990,-0.5400,-2.9604,0.0653,0.0000,0.0000,-2.6642,0.1338,-2.6898,0.0332
0.4000,-0.5400,-2.9601,0.0653,0.0000,0.0000,-2.6635,0.1310,-2.6895,0.0307
0.4010,-0.5400,-2.9598,0.0653,0.0000,0.0000,-2.6629,0.1282,-2.6892,0.0282
0.4020,1.9144,-2.9596,0.0653,0.0000,0.0000,-2.6624,0.1254,-2.6890,0.0257
0.4030,1.9144,-2.9594,0.0653,0.0000,0.0000,-2.6618,0.1240,-2.6889,0.0246
0.4040,1.9144,-2.9592,0.0653,0.0000,0.0000,-2.6608,0.1216,-2.6894,0.0225
0.4050,1.9144,-2.9590,0.0653,0.0000,0.0000,-2.6598,0.1191,-2.6898,0.0203
0.4060,1.9144,-2.9588,0.0653,0.0000,0.0000,-2.6590,0.1166,-2.6902,0.0182
0.4070,1.9144,-2.9587,0.0652,0.0000,0.0000,-2.6583,0.1142,-2.6904,0.0162
0.4080,1.9144,-2.9585,0.0652,0.0000,0.0000,-2.6578,0.1118,-2.6906,0.0141
0.4090,1.9144,-2.9584,0.0652,0.0000,0.0000,-2.6575,0.1095,-2.6907,0.0122
0.4100,1.9144,-2.9583,0.0652,0.0000,0.0000,-2.6574,0.1072,-2.6907,0.0103
0.4110,1.9144,-2.9582,0.0652,0.0000,0.0000,-2.6574,0.1051,-2.6906,0.0085
0.4120,1.9144,-2.9582,0.0652,0.0000,0.0000,-2.6575,0.1031,-2.6904,0.0068
0.4130,1.9144,-2.9582,0.0652,0.0000,0.0000,-2.6578,0.1012,-2.6902,0.0052
0.4140,1.9144,-2.9582,0.0652,0.0000,0.0000,-2.6581,0.0993,-2.6900,0.0037
0.4150,1.9144,-2.9582,0.0652,0.0000,0.0000,-2.6586,0.0976,-2.6897,0.0022
0.4160,1.9144,-2.9582,0.0652,0.0000,0.0000,-2.6592,0.0959,-2.6893,0.0008
0.4170,1.9144,-2.9583,0.0652,0.0000,0.0000,-2.6598,0.0944,-2.6890,-0.0005
0.4180,1.9144,-2.9584,0.0652,0.0000,0.0000,-2.6606,0.0930,-2.6886,-0.0018
0.4190,1.9144,-2.9585,0.0652,0.0000,0.0000,-2.6614,0.0916,-2.6881,-0.0029
0.4200,1.9144,-2.9585,0.0652,0.0000,0.0000,-2.6623,0.0903,-2.6877,-0.0041
0.4210,1.9144,-2.9586,0.0652,0.0000,0.0000,-2.6633,0.0892,-2.6872,-0.0050
0.4220,1.9144,-2.9586,0.0652,0.0000,0.0000,-2.6643,0.0882,-2.6866,-0.0060
0.4230,1.9144,-2.9586,0.0652,0.0000,0.0000,-2.6653,0.0872,-2.6861,-0.0068
0.4240,1.9144,-2.9586,0.0652,0.0000,0.0000,-2.6663,0.0864,-2.6855,-0.0075
0.4250,1.9144,-2.9586,0.0652,0.0000,0.0000,-2.6674,0.0857,-2.6848,-0.0082
0.4260,1.9144,-2.9585,0.0652,0.0000,0.0000,-2.6684,0.0850,-2.6842,-0.0088
0.4270,1.9144,-2.9585,0.0652,0.0000,0.0000,-2.6695,0.0845,-2.6835,-0.0093
0.4280,1.9144,-2.9584,0.0652,0.0000,0.0000,-2.6705,0.0840,-2.6828,-0.0097
0.4290,1.9144,-2.9583,0.0652,0.0000,0.0000,-2.6716,0.0836,-2.6821,-0.0100
0.4300,1.9144,-2.9583,0.0652,0.0000,0.0000,-2.6726,0.0833,-2.6814,-0.0103
0.4310,1.9144,-2.9582,0.0653,0.0000,0.0000,-2.6737,0.0831,-2.6807,-0.0105
0.4320,1.9144,-2.9581,0.0653,0.0000,0.0000,-2.6747,0.0830,-2.6799,-0.0106
0.4330,1.9144,-2.9581,0.0653,0.0000,0.0000,-2.6758,0.0830,-2.6792,-0.0106
0.4340,1.9144,-2.9581,0.0653,0.0000,0.0000,-2.6768,0.0830,-2.6784,-0.0105
0.4350,1.9144,-2.9580,0.0653,0.0000,0.0000,-2.6778,0.0831,-2.6776,-0.0104
0.4360,1.9144,-2.9580,0.0653,0.0000,0.0000,-2.6789,0.0833,-2.6768,-0.0102
0.4370,1.9144,-2.9580,0.0653,0.0000,0.0000,-2.6799,0.0836,-2.6760,-0.0099
0.4380,1.9144,-2.9580,0.0653,0.0000,0.0000,-2.6809,0.0839,-2.6752,-0.0096
0.4390,1.9144,-2.9580,0.0653,0.0000,0.0000,-2.6820,0.0843,-2.6744,-0.0091
0.4400,1.9144,-2.9580,0.0653,0.0000,0.0000,-2.6830,0.0847,-2.6736,-0.0086
0.4410,1.9144,-2.9580,0.0653,0.0000,0.0000,-2.6840,0.0853,-2.6727,-0.0080
0.4420,1.9144,-2.9580,0.0653,0.0000,0.0000,-2.6850,0.0859,-2.6719,-0.0074
0.4430,1.9144,-2.9581,0.0653,0.0000,0.0000,-2.6861,0.0865,-2.6711,-0.0067
0.4440,1.9144,-2.9581,0.0652,0.0000,0.0000,-2.6871,0.0872,-2.6703,-0.0059
0.4450,1.9144,-2.9582,0.0652,0.0000,0.0000,-2.6881,0.0880,-2.6695,-0.0050
0.4460,1.9144,-2.9583,0.0652,0.0000,0.0000,-2.6891,0.0888,-2.6688,-0.0041
0.4470,1.9144,-2.9583,0.0652,0.0000,0.0000,-2.6901,0.0897,-2.6680,-0.0031
0.4480,1.9144,-2.9584,0.0652,0.0000,0.0000,-2.6911,0.0906,-2.6672,-0.0020
0.4490,1.9144,-2.9585,0.0652,0.0000,0.0000,-2.6921,0.0916,-2.6664,-0.0009
0.4500,1.9144,-2.9586,0.0652,0.0000,0.0000,-2.6931,0.0926,-2.6657,0.0003
0.4510,1.9144,-2.9587,0.0651,0.0000,0.0000,-2.6941,0.0937,-2.6649,0.0016
0.4520,1.9144,-2.9589,0.0651,0.0000,0.0000,-2.6951,0.0949,-2.6642,0.0030
0.4530,1.9144,-2.9590,0.0651,0.0000,0.0000,-2.6961,0.0960,-2.6635,0.0044
0.4540,1.9144,-2.9591,0.0651,0.0000,0.0000,-2.6971,0.0973,-2.6628,0.0058
0.4550,1.9144,-2.9593,0.0650,0.0000,0.0000,-2.6981,0.0985,-2.6621,0.0073
0.4560,1.9144,-2.9594,0.0650,0.0000,0.0000,-2.6991,0.0998,-2.6615,0.0089
0.4570,1.9144,-2.9596,0.0650,0.0000,0.0000,-2.7001,0.1012,-2.6608,0.0106
0.4580,1.9144,-2.9597,0.0649,0.0000,0.0000,-2.7012,0.1026,-2.6602,0.0122
0.4590,1.9144,-2.9599,0.0649,0.0000,0.0000,-2.7022,0.1040,-2.6596,0.0140
0.4600,1.9144,-2.9601,0.0648,0.0000,0.0000,-2.7032,0.1055,-2.6590,0.0158
0.4610,1.9144,-2.9602,0.0648,0.0000,0.0000,-2.7042,0.1070,-2.6584,0.0177
0.4620,1.9144,-2.9604,0.0647,0.0000,0.0000,-2.7052,0.1085,-2.6579,0.0196
0.4630,1.9144,-2.9606,0.0647,0.0000,0.0000,-2.7062,0.1101,-2.6574,0.0216
0.4640,1.9144,-2.9608,0.0646,0.0000,0.0000,-2.7073,0.1117,-2.6569,0.0236
0.4650,1.9144,-2.9610,0.0645,0.0000,0.0000,-2.7083,0.1133,-2.6564,0.0257
0.4660,1.9144,-2.9612,0.0645,0.0000,0.0000,-2.7094,0.1149,-2.6559,0.0278
0.4670,1.9144,-2.9614,0.0644,0.0000,0.0000,-2.7104,0.1166,-2.6555,0.0300
0.4680,1.9144,-2.9616,0.0643,0.0000,0.0000,-2.7115,0.1183,-2.6551,0.0322
0.4690,1.9144,-2.9618,0.0643,0.0000,0.0000,-2.7125,0.1201,-2.6547,0.0344
0.4700,1.9144,-2.9620,0.0642,0.0000,0.0000,-2.7136,0.1219,-2.6544,0.0367
0.4710,1.9144,-2.9622,0.0641,0.0000,0.0000,-2.7147,0.1236,-2.6541,0.0391
0.4720,1.9144,-2.9625,0.0640,0.0000,0.0000,-2.7157,0.1255,-2.6538,0.0415
0.4730,1.9144,-2.9627,0.0639,0.0000,0.0000,-2.7168,0.1273,-2.6536,0.0439
0.4740,1.9144,-2.9629,0.0638,0.0000,0.0000,-2.7179,0.1292,-2.6533,0.0464
0.4750,1.9144,-2.9631,0.0638,0.0000,0.0000,-2.7191,0.1311,-2.6531,0.0489
0.4760,1.9144,-2.9633,0.0637,0.0000,0.0000,-2.7202,0.1330,-2.6530,0.0514
0.4770,1.9144,-2.9636,0.0636,0.0000,0.0000,-2.7213,0.1349,-2.6529,0.0540
0.4780,1.9144,-2.9638,0.0635,0.0000,0.0000,-2.7225,0.1368,-2.6528,0.0566
0.4790,1.9144,-2.9640,0.0633,0.0000,0.0000,-2.7236,0.1388,-2.6527,0.0593
0.4800,1.9144,-2.9642,0.0632,0.0000,0.0000,-2.7248,0.1408,-2.6527,0.0619
0.4810,1.9144,-2.9645,0.0631,0.0000,0.0000,-2.7260,0.1427,-2.6527,0.0646
0.4820,1.9144,-2.9647,0.0630,0.0000,0.0000,-2.7272,0.1448,-2.6527,0.0674
0.4830,1.9144,-2.9649,0.0629,0.0000,0.0000,-2.7284,0.1468,-2.6528,0.0702
0.4840,1.9144,-2.9651,0.0628,0.0000,0.0000,-2.7296,0.1488,-2.6529,0.0730
0.4850,1.9144,-2.9654,0.0627,0.0000,0.0000,-2.7309,0.1509,-2.6531,0.0758
0.4860,1.9144,-2.9656,0.0626,0.0000,0.0000,-2.7321,0.1529,-2.6533,0.0786
0.4870,1.9144,-2.9658,0.0624,0.0000,0.0000,-2.7334,0.1550,-2.6535,0.0815
0.4880,1.9144,-2.9660,0.0623,0.0000,0.0000,-2.7347,0.1571,-2.6537,0.0844
0.4890,1.9144,-2.9662,0.0622,0.0000,0.0000,-2.7360,0.1592,-2.6540,0.0873
0.4900,1.9144,-2.9664,0.0621,0.0000,0.0000,-2.7373,0.1613,-2.6544,0.0902
0.4910,1.9144,-2.9666,0.0620,0.0000,0.0000,-2.7386,0.1634,-2.6547,0.0932
0.4920,1.9144,-2.9668,0.0619,0.0000,0.0000,-2.7399,0.1655,-2.6551,0.0962
0.4930,1.9144,-2.9669,0.0617,0.0000,0.0000,-2.7413,0.1676,-2.6556,0.0992
0.4940,1.9144,-2.9671,0.0616,0.0000,0.0000,-2.7426,0.1698,-2.6560,0.1022
0.4950,1.9144,-2.9673,0.0615,0.0000,0.0000,-2.7440,0.1719,-2.6566,0.1052
0.4960,1.9144,-2.9675,0.0614,0.0000,0.0000,-2.7454,0.1741,-2.6571,0.1082
0.4970,1.9144,-2.9676,0.0613,0.0000,0.0000,-2.7468,0.1762,-2.6577,0.1113
0.4980,1.9144,-2.9678,0.0612,0.0000,0.0000,-2.7482,0.1784,-2.6583,0.1143
0.4990,1.9144,-2.9679,0.0611,0.0000,0.0000,-2.7497,0.1806,-2.6590,0.1174
0.5000,1.9144,-2.9681,0.0610,0.0000,0.0000,-2.7511,0.1827,-2.6597,0.1205
0.5010,1.9144,-2.9682,0.0609,0.0000,0.0000,-2.7526,0.1849,-2.6604,0.1235
0.5020,1.9144,-2.9684,0.0607,0.0000,0.0000,-2.7541,0.1871,-2.6612,0.1266
0.5030,1.9144,-2.9685,0.0606,0.0000,0.0000,-2.7556,0.1892,-2.6620,0.1297
0.5040,1.9144,-2.9686,0.0605,0.0000,0.0000,-2.7571,0.1914,-2.6629,0.1328
0.5050,1.9144,-2.9688,0.0604,0.0000,0.0000,-2.7586,0.1936,-2.6638,0.1359
0.5060,1.9144,-2.9689,0.0603,0.0000,0.0000,-2.7602,0.1958,-2.6647,0.1390
0.5070,1.9144,-2.9690,0.0602,0.0000,0.0000,-2.7617,0.1979,-2.6657,0.1421
0.5080,1.9144,-2.9691,0.0601,0.0000,0.0000,-2.7633,0.2001,-2.6667,0.1452
0.5090,1.9144,-2.9692,0.0601,0.0000,0.0000,-2.7649,0.2023,-2.6677,0.1483
0.5100,1.9144,-2.9693,0.0600,0.0000,0.0000,-2.7665,0.2044,-2.6688,0.1514
0.5110,1.9144,-2.9694,0.0599,0.0000,0.0000,-2.7682,0.2066,-2.6699,0.1545
0.5120,1.9144,-2.9695,0.0598,0.0000,0.0000,-2.7698,0.2087,-2.6711,0.1576
0.5130,1.9144,-2.9696,0.0597,0.0000,0.0000,-2.7715,0.2109,-2.6722,0.1607
0.5140,1.9144,-2.9697,0.0596,0.0000,0.0000,-2.7732,0.2130,-2.6735,0.1638
0.5150,1.9144,-2.9698,0.0595,0.0000,0.0000,-2.7749,0.2152,-2.6747,0.1669
0.5160,1.9144,-2.9698,0.0595,0.0000,0.0000,-2.7766,0.2173,-2.6760,0.1699
0.5170,1.9144,-2.9699,0.0594,0.0000,0.0000,-2.7784,0.2194,-2.6774,0.1730
0.5180,1.9144,-2.9700,0.0593,0.0000,0.0000,-2.7801,0.2215,-2.6787,0.1760
0.5190,1.9144,-2.9701,0.0592,0.0000,0.0000,-2.7819,0.2236,-2.6802,0.1790
0.5200,1.9144,-2.9701,0.0592,0.0000,0.0000,-2.7837,0.2257,-2.6816,0.1821
