time,t_er_arm1,t_dot_er_arm1,t_er_arm2,t_dot_er_arm2
1.988000, 0.000134, -0.000568,0.000133, -0.000243
1.989000, 0.000133, -0.000567,0.000133, -0.000242
1.990000, 0.000133, -0.000566,0.000133, -0.000242
1.991000, 0.000132, -0.000565,0.000133, -0.000242
1.992000, 0.000131, -0.000564,0.000132, -0.000241
1.993000, 0.000131, -0.000563,0.000132, -0.000241
1.994000, 0.000130, -0.000562,0.000132, -0.000240
1.995000, 0.000130, -0.000561,0.000132, -0.000240
1.996000, 0.000129, -0.000560,0.000131, -0.000239
1.997000, 0.000129, -0.000559,0.000131, -0.000239
1.998000, 0.000128, -0.000558,0.000131, -0.000239
1.999000, 0.000127, -0.000557,0.000131, -0.000238
2.000000, 0.000127, -0.000556,0.000130, -0.000238
2.001000, 1.570923, -0.000555,1.570926, -0.000237
2.002000, 1.569451, -2.943006,1.570191, -1.471466
2.003000, 1.565396, -5.166097,1.567952, -3.005239
2.004000, 1.559393, -6.841349,1.564168, -4.562587
2.005000, 1.551922, -8.100368,1.558829, -6.115164
2.006000, 1.543349, -9.044372,1.551951, -7.642664
2.007000, 1.533952, -9.751236,1.543564, -9.130878
2.008000, 1.523936, -10.280804,1.533713, -10.570210
2.009000, 1.513456, -10.678969,1.522451, -11.954537
2.010000, 1.502626, -10.980809,1.509833, -13.280324
2.011000, 1.491529, -11.213039,1.495920, -14.545948
2.012000, 1.480224, -11.395905,1.480772, -15.751170
2.013000, 1.468731, -11.589996,1.464502, -16.788670
2.014000, 1.457038, -11.796016,1.447272, -17.671036
2.015000, 1.445135, -12.011674,1.429229, -18.415275
2.016000, 1.433011, -12.234853,1.410503, -19.036616
2.017000, 1.420662, -12.463634,1.391210, -19.548701
2.018000, 1.408082, -12.696292,1.371454, -19.963765
2.019000, 1.395268, -12.931290,1.351326, -20.292779
2.020000, 1.382219, -13.167259,1.330906, -20.545587
2.021000, 1.368934, -13.402982,1.310268, -20.731014
2.022000, 1.355414, -13.637371,1.289474, -20.856974
2.023000, 1.341660, -13.869454,1.268580, -20.930552
2.024000, 1.327676, -14.098353,1.247636, -20.958091
2.025000, 1.313466, -14.323274,1.226684, -20.945262
2.026000, 1.299032, -14.543495,1.205763, -20.897124
2.027000, 1.284381, -14.758354,1.184906, -20.818193
2.028000, 1.269519, -14.967242,1.164140, -20.712486
2.029000, 1.254450, -15.169597,1.143492, -20.583579
2.030000, 1.239183, -15.364900,1.122983, -20.434644
2.031000, 1.223724, -15.552668,1.102632, -20.268498
2.032000, 1.208081, -15.732456,1.082453, -20.087634
2.033000, 1.192263, -15.903851,1.062463, -19.894259
2.034000, 1.176278, -16.066474,1.042670, -19.690324
2.035000, 1.160135, -16.219977,1.023086, -19.477555
2.036000, 1.143843, -16.364044,1.003719, -19.257473
2.037000, 1.127412, -16.498390,0.984574, -19.031421
2.038000, 1.110851, -16.622762,0.965658, -18.800586
2.039000, 1.094171, -16.736940,0.946975, -18.566013
2.040000, 1.077382, -16.840734,0.928528, -18.328625
2.041000, 1.060495, -16.933988,0.910319, -18.089237
2.042000, 1.043520, -17.016581,0.892350, -17.848568
2.043000, 1.026467, -17.088420,0.874622, -17.607250
2.044000, 1.009348, -17.149450,0.857135, -17.365846
2.045000, 0.992174, -17.199648,0.839890, -17.124848
2.046000, 0.974955, -17.239022,0.822885, -16.884692
2.047000, 0.957701, -17.267616,0.806120, -16.645761
2.048000, 0.940425, -17.285504,0.789593, -16.408395
2.049000, 0.923135, -17.292792,0.773302, -16.172888
2.050000, 0.905844, -17.289617,0.757246, -15.939499
2.051000, 0.888561, -17.276144,0.741422, -15.708453
2.052000, 0.871297, -17.252569,0.725828, -15.479945
2.053000, 0.854061, -17.219112,0.710461, -15.254140
2.054000, 0.836864, -17.176018,0.695318, -15.031179
2.055000, 0.819714, -17.123557,0.680397, -14.811180
2.056000, 0.802621, -17.062019,0.665694, -14.594236
2.057000, 0.785594, -16.991711,0.651207, -14.380423
2.058000, 0.768642, -16.912960,0.636932, -14.169796
2.059000, 0.751772, -16.826104,0.622866, -13.962393
2.060000, 0.734994, -16.731495,0.609006, -13.758238
2.061000, 0.718313, -16.629493,0.595348, -13.557337
2.062000, 0.701738, -16.520467,0.581889, -13.359684
2.063000, 0.685275, -16.404788,0.568627, -13.165260
2.064000, 0.668932, -16.282831,0.555557, -12.974035
2.065000, 0.652713, -16.154972,0.542677, -12.785967
2.066000, 0.636624, -16.021583,0.529984, -12.601008
2.067000, 0.620672, -15.883034,0.517474, -12.419099
2.068000, 0.604861, -15.739687,0.505144, -12.240175
2.069000, 0.589195, -15.591898,0.492992, -12.064165
2.070000, 0.573679, -15.440015,0.481014, -11.890992
2.071000, 0.558317, -15.284375,0.469208, -11.720576
2.072000, 0.543112, -15.125303,0.457572, -11.552832
2.073000, 0.528068, -14.963114,0.446101, -11.387675
2.074000, 0.513187, -14.798107,0.434795, -11.225016
2.075000, 0.498473, -14.630570,0.423650, -11.064767
2.076000, 0.483927, -14.460776,0.412664, -10.906839
2.077000, 0.469552, -14.288985,0.401835, -10.751142
2.078000, 0.455350, -14.115440,0.391161, -10.597590
2.079000, 0.441322, -13.940373,0.380639, -10.446095
2.080000, 0.427470, -13.764000,0.370268, -10.296573
2.081000, 0.413795, -13.586523,0.360045, -10.148941
2.082000, 0.400297, -13.408130,0.349969, -10.003121
2.083000, 0.386979, -13.228998,0.340038, -9.859034
2.084000, 0.373840, -13.049288,0.330250, -9.716608
2.085000, 0.360880, -12.869152,0.320604, -9.575770
2.086000, 0.348102, -12.688727,0.311098, -9.436453
2.087000, 0.335503, -12.508140,0.301730, -9.298593
2.088000, 0.323085, -12.327510,0.292500, -9.162129
2.089000, 0.310848, -12.146941,0.283405, -9.027004
2.090000, 0.298791, -11.966532,0.274445, -8.893162
2.091000, 0.286915, -11.786372,0.265619, -8.760552
2.092000, 0.275218, -11.606539,0.256924, -8.629128
2.093000, 0.263702, -11.427109,0.248360, -8.498844
2.094000, 0.252364, -11.248145,0.239925, -8.369658
2.095000, 0.241205, -11.069708,0.231620, -8.241531
2.096000, 0.230224, -10.891850,0.223442, -8.114428
2.097000, 0.219421, -10.714621,0.215390, -7.988315
2.098000, 0.208795, -10.538062,0.207465, -7.863161
2.099000, 0.198345, -10.362212,0.199664, -7.738937
2.100000, 0.188070, -10.187106,0.191986, -7.615618
2.101000, 0.177970, -10.012775,0.184432, -7.493179
2.102000, 0.168044, -9.839246,0.177000, -7.371599
2.103000, 0.158291, -9.666543,0.169688, -7.250856
2.104000, 0.148710, -9.494690,0.162498, -7.130933
2.105000, 0.139301, -9.323706,0.155426, -7.011813
2.106000, 0.130063, -9.153609,0.148473, -6.893481
2.107000, 0.120994, -8.984414,0.141639, -6.775922
2.108000, 0.112093, -8.816137,0.134921, -6.659125
2.109000, 0.103361, -8.648791,0.128320, -6.543078
2.110000, 0.094795, -8.482389,0.121835, -6.427772
2.111000, 0.086396, -8.316941,0.115464, -6.313197
2.112000, 0.078161, -8.152459,0.109208, -6.199346
2.113000, 0.070090, -7.988953,0.103065, -6.086211
2.114000, 0.062182, -7.826432,0.097035, -5.973788
2.115000, 0.054437, -7.664906,0.091117, -5.862071
2.116000, 0.046852, -7.504383,0.085311, -5.751056
2.117000, 0.039427, -7.344874,0.079615, -5.640739
2.118000, 0.032162, -7.186387,0.074029, -5.531117
2.119000, 0.025054, -7.028930,0.068552, -5.422189
2.120000, 0.018103, -6.872514,0.063184, -5.313954
2.121000, 0.011309, -6.717146,0.057924, -5.206409
2.122000, 0.004669, -6.562836,0.052771, -5.099556
2.123000, -0.001818, -6.409595,0.047725, -4.993394
2.124000, -0.008151, -6.257432,0.042784, -4.887925
2.125000, -0.014333, -6.106357,0.037948, -4.783150
2.126000, -0.020364, -5.956380,0.033217, -4.679071
2.127000, -0.026246, -5.807513,0.028590, -4.575692
2.128000, -0.031980, -5.659765,0.024065, -4.473014
2.129000, -0.037566, -5.513149,0.019643, -4.371042
2.130000, -0.043007, -5.367675,0.015323, -4.269779
2.131000, -0.048302, -5.223356,0.011104, -4.169230
2.132000, -0.053454, -5.080203,0.006984, -4.069400
2.133000, -0.058463, -4.938229,0.002964, -3.970294
2.134000, -0.063331, -4.797446,-0.000957, -3.871917
2.135000, -0.068059, -4.657868,-0.004780, -3.774275
2.136000, -0.072647, -4.519507,-0.008506, -3.677376
2.137000, -0.077098, -4.382376,-0.012135, -3.581225
2.138000, -0.081413, -4.246490,-0.015668, -3.485829
2.139000, -0.085592, -4.111861,-0.019107, -3.391196
2.140000, -0.089637, -3.978503,-0.022451, -3.297334
2.141000, -0.093550, -3.846430,-0.025702, -3.204249
2.142000, -0.097331, -3.715655,-0.028860, -3.111951
2.143000, -0.100982, -3.586194,-0.031926, -3.020447
2.144000, -0.104504, -3.458059,-0.034901, -2.929747
2.145000, -0.107898, -3.331266,-0.037786, -2.839858
2.146000, -0.111167, -3.205826,-0.040582, -2.750790
2.147000, -0.114311, -3.081756,-0.043288, -2.662552
2.148000, -0.117331, -2.959067,-0.045907, -2.575153
2.149000, -0.120230, -2.837774,-0.048439, -2.488602
2.150000, -0.123007, -2.717891,-0.050885, -2.402909
2.151000, -0.125666, -2.599431,-0.053245, -2.318084
2.152000, -0.128207, -2.482406,-0.055521, -2.234136
2.153000, -0.130632, -2.366831,-0.057714, -2.151074
2.154000, -0.132941, -2.252716,-0.059824, -2.068909
2.155000, -0.135138, -2.140076,-0.061852, -1.987649
2.156000, -0.137222, -2.028922,-0.063800, -1.907305
2.157000, -0.139196, -1.919265,-0.065667, -1.827886
2.158000, -0.141062, -1.811118,-0.067456, -1.749401
2.159000, -0.142819, -1.704491,-0.069167, -1.671860
2.160000, -0.144471, -1.599394,-0.070800, -1.595273
2.161000, -0.146019, -1.495839,-0.072358, -1.519647
2.162000, -0.147464, -1.393835,-0.073840, -1.444994
2.163000, -0.148807, -1.293391,-0.075248, -1.371320
2.164000, -0.150051, -1.194516,-0.076583, -1.298635
2.165000, -0.151197, -1.097219,-0.077846, -1.226948
2.166000, -0.152247, -1.001507,-0.079037, -1.156267
2.167000, -0.153201, -0.907388,-0.080159, -1.086599
2.168000, -0.154062, -0.814869,-0.081211, -1.017954
2.169000, -0.154832, -0.723956,-0.082195, -0.950337
2.170000, -0.155511, -0.634655,-0.083112, -0.883756
2.171000, -0.156102, -0.546971,-0.083963, -0.818219
2.172000, -0.156606, -0.460909,-0.084749, -0.753732
2.173000, -0.157024, -0.376473,-0.085471, -0.690302
2.174000, -0.157359, -0.293665,-0.086130, -0.627934
2.175000, -0.157612, -0.212490,-0.086728, -0.566634
2.176000, -0.157785, -0.132950,-0.087264, -0.506407
2.177000, -0.157879, -0.055045,-0.087741, -0.447259
2.178000, -0.157896, 0.021222,-0.088159, -0.389194
2.179000, -0.157838, 0.095852,-0.088520, -0.332216
2.180000, -0.157705, 0.168844,-0.088824, -0.276330
2.181000, -0.157501, 0.240200,-0.089073, -0.221538
2.182000, -0.157226, 0.309920,-0.089268, -0.167843
2.183000, -0.156882, 0.378006,-0.089409, -0.115249
2.184000, -0.156470, 0.444462,-0.089499, -0.063758
2.185000, -0.155994, 0.509290,-0.089538, -0.013371
2.186000, -0.155453, 0.572495,-0.089526, 0.035911
2.187000, -0.154849, 0.634079,-0.089466, 0.084086
2.188000, -0.154185, 0.694049,-0.089359, 0.131153
2.189000, -0.153462, 0.752410,-0.089204, 0.177113
2.190000, -0.152681, 0.809169,-0.089005, 0.221967
2.191000, -0.151845, 0.864330,-0.088761, 0.265714
2.192000, -0.150953, 0.917903,-0.088474, 0.308356
2.193000, -0.150010, 0.969895,-0.088145, 0.349894
2.194000, -0.149014, 1.020314,-0.087775, 0.390331
2.195000, -0.147970, 1.069169,-0.087365, 0.429669
2.196000, -0.146877, 1.116469,-0.086916, 0.467911
2.197000, -0.145738, 1.162225,-0.086430, 0.505061
2.198000, -0.144553, 1.206446,-0.085906, 0.541122
2.199000, -0.143325, 1.249144,-0.085348, 0.576098
2.200000, -0.142056, 1.290331,-0.084755, 0.609993
2.201000, -0.140745, 1.330017,-0.084128, 0.642814
2.202000, -0.139396, 1.368216,-0.083470, 0.674565
2.203000, -0.138010, 1.404940,-0.082780, 0.705253
2.204000, -0.136587, 1.440203,-0.082060, 0.734883
2.205000, -0.135130, 1.474017,-0.081311, 0.763462
2.206000, -0.133640, 1.506398,-0.080533, 0.790997
2.207000, -0.132118, 1.537360,-0.079729, 0.817496
2.208000, -0.130566, 1.566917,-0.078899, 0.842966
2.209000, -0.128985, 1.595085,-0.078044, 0.867415
2.210000, -0.127376, 1.621880,-0.077165, 0.890853
2.211000, -0.125742, 1.647316,-0.076262, 0.913287
2.212000, -0.124082, 1.671412,-0.075338, 0.934728
2.213000, -0.122400, 1.694183,-0.074393, 0.955184
2.214000, -0.120695, 1.715646,-0.073429, 0.974665
2.215000, -0.118969, 1.735818,-0.072445, 0.993183
2.216000, -0.117224, 1.754717,-0.071443, 1.010746
2.217000, -0.115460, 1.772361,-0.070424, 1.027367
2.218000, -0.113680, 1.788767,-0.069388, 1.043056
2.219000, -0.111883, 1.803955,-0.068338, 1.057824
2.220000, -0.110072, 1.817942,-0.067273, 1.071684
2.221000, -0.108248, 1.830747,-0.066195, 1.084647
2.222000, -0.106411, 1.842388,-0.065104, 1.096725
2.223000, -0.104564, 1.852886,-0.064002, 1.107932
2.224000, -0.102706, 1.862259,-0.062889, 1.118279
2.225000, -0.100840, 1.870527,-0.061766, 1.127779
2.226000, -0.098966, 1.877709,-0.060634, 1.136446
2.227000, -0.097085, 1.883825,-0.059493, 1.144292
2.228000, -0.095199, 1.888895,-0.058346, 1.151333
2.229000, -0.093308, 1.892938,-0.057191, 1.157580
2.230000, -0.091413, 1.895975,-0.056031, 1.163048
2.231000, -0.089516, 1.898025,-0.054865, 1.167752
2.232000, -0.087618, 1.899109,-0.053696, 1.171705
2.233000, -0.085718, 1.899248,-0.052522, 1.174921
2.234000, -0.083820, 1.898460,-0.051346, 1.177415
2.235000, -0.081922, 1.896767,-0.050168, 1.179202
2.236000, -0.080026, 1.894189,-0.048988, 1.180297
2.237000, -0.078134, 1.890746,-0.047808, 1.180714
2.238000, -0.076245, 1.886459,-0.046627, 1.180467
2.239000, -0.074362, 1.881347,-0.045447, 1.179573
2.240000, -0.072483, 1.875431,-0.044268, 1.178046
2.241000, -0.070611, 1.868732,-0.043091, 1.175901
2.242000, -0.068746, 1.861269,-0.041917, 1.173153
2.243000, -0.066889, 1.853063,-0.040745, 1.169818
2.244000, -0.065040, 1.844116,-0.039577, 1.165917
2.245000, -0.063201, 1.834389,-0.038414, 1.161490
2.246000, -0.061372, 1.823926,-0.037255, 1.156542
2.247000, -0.059554, 1.812766,-0.036101, 1.151081
2.248000, -0.057747, 1.800939,-0.034953, 1.145117
2.249000, -0.055952, 1.788472,-0.033811, 1.138663
2.250000, -0.054170, 1.775389,-0.032676, 1.131733
2.251000, -0.052401, 1.761713,-0.031548, 1.124338
2.252000, -0.050647, 1.747463,-0.030427, 1.116494
2.253000, -0.048907, 1.732662,-0.029315, 1.108215
2.254000, -0.047182, 1.717327,-0.028211, 1.099514
2.255000, -0.045472, 1.701480,-0.027116, 1.090407
2.256000, -0.043779, 1.685138,-0.026030, 1.080907
2.257000, -0.042102, 1.668321,-0.024954, 1.071029
2.258000, -0.040443, 1.651047,-0.023889, 1.060787
2.259000, -0.038801, 1.633335,-0.022833, 1.050196
2.260000, -0.037176, 1.615202,-0.021788, 1.039268
2.261000, -0.035570, 1.596667,-0.020755, 1.028019
2.262000, -0.033983, 1.577746,-0.019732, 1.016462
2.263000, -0.032415, 1.558459,-0.018722, 1.004610
2.264000, -0.030866, 1.538822,-0.017723, 0.992478
2.265000, -0.029338, 1.518852,-0.016737, 0.980079
2.266000, -0.027829, 1.498566,-0.015763, 0.967425
2.267000, -0.026341, 1.477980,-0.014802, 0.954531
2.268000, -0.024873, 1.457112,-0.013854, 0.941409
2.269000, -0.023426, 1.435978,-0.012920, 0.928072
2.270000, -0.022001, 1.414593,-0.011998, 0.914533
2.271000, -0.020597, 1.392973,-0.011091, 0.900804
2.272000, -0.019215, 1.371135,-0.010197, 0.886897
2.273000, -0.017855, 1.349092,-0.009317, 0.872825
2.274000, -0.016517, 1.326862,-0.008451, 0.858599
2.275000, -0.015202, 1.304457,-0.007600, 0.844231
2.276000, -0.013908, 1.281894,-0.006763, 0.829732
2.277000, -0.012638, 1.259186,-0.005940, 0.815115
2.278000, -0.011390, 1.236348,-0.005133, 0.800389
2.279000, -0.010165, 1.213393,-0.004340, 0.785566
2.280000, -0.008963, 1.190336,-0.003562, 0.770657
2.281000, -0.007785, 1.167190,-0.002798, 0.755672
2.282000, -0.006629, 1.143967,-0.002050, 0.740621
2.283000, -0.005497, 1.120681,-0.001317, 0.725514
2.284000, -0.004388, 1.097345,-0.000599, 0.710361
2.285000, -0.003302, 1.073971,0.000104, 0.695172
2.286000, -0.002240, 1.050571,0.000791, 0.679955
2.287000, -0.001201, 1.027157,0.001463, 0.664721
2.288000, -0.000185, 1.003741,0.002121, 0.649478
2.289000, 0.000807, 0.980334,0.002762, 0.634235
2.290000, 0.001775, 0.956948,0.003389, 0.619000
2.291000, 0.002720, 0.933593,0.004000, 0.603781
2.292000, 0.003642, 0.910281,0.004597, 0.588587
2.293000, 0.004541, 0.887020,0.005178, 0.573425
2.294000, 0.005416, 0.863823,0.005743, 0.558303
2.295000, 0.006269, 0.840698,0.006294, 0.543228
2.296000, 0.007098, 0.817656,0.006830, 0.528208
2.297000, 0.007904, 0.794705,0.007351, 0.513249
2.298000, 0.008687, 0.771855,0.007856, 0.498357
2.299000, 0.009448, 0.749115,0.008347, 0.483540
2.300000, 0.010186, 0.726494,0.008824, 0.468804
2.301000, 0.010901, 0.704000,0.009285, 0.454155
2.302000, 0.011594, 0.681640,0.009732, 0.439598
2.303000, 0.012264, 0.659424,0.010164, 0.425140
2.304000, 0.012913, 0.637359,0.010582, 0.410785
2.305000, 0.013539, 0.615451,0.010986, 0.396539
2.306000, 0.014144, 0.593710,0.011375, 0.382407
2.307000, 0.014727, 0.572140,0.011751, 0.368394
2.308000, 0.015288, 0.550750,0.012112, 0.354504
2.309000, 0.015828, 0.529546,0.012460, 0.340742
2.310000, 0.016347, 0.508533,0.012794, 0.327113
2.311000, 0.016845, 0.487719,0.013114, 0.313619
2.312000, 0.017323, 0.467108,0.013421, 0.300265
2.313000, 0.017780, 0.446707,0.013715, 0.287056
2.314000, 0.018216, 0.426521,0.013995, 0.273993
2.315000, 0.018633, 0.406554,0.014263, 0.261081
2.316000, 0.019029, 0.386813,0.014518, 0.248322
2.317000, 0.019407, 0.367301,0.014760, 0.235721
2.318000, 0.019764, 0.348023,0.014989, 0.223279
2.319000, 0.020103, 0.328984,0.015206, 0.210999
2.320000, 0.020422, 0.310187,0.015411, 0.198884
2.321000, 0.020723, 0.291636,0.015604, 0.186936
2.322000, 0.021006, 0.273336,0.015785, 0.175157
2.323000, 0.021270, 0.255289,0.015954, 0.163549
2.324000, 0.021516, 0.237499,0.016112, 0.152115
2.325000, 0.021745, 0.219969,0.016259, 0.140856
2.326000, 0.021956, 0.202701,0.016394, 0.129773
2.327000, 0.022151, 0.185699,0.016518, 0.118869
2.328000, 0.022328, 0.168965,0.016632, 0.108143
2.329000, 0.022489, 0.152501,0.016735, 0.097599
2.330000, 0.022633, 0.136310,0.016827, 0.087236
2.331000, 0.022762, 0.120393,0.016909, 0.077055
2.332000, 0.022874, 0.104752,0.016981, 0.067059
2.333000, 0.022971, 0.089389,0.017044, 0.057246
2.334000, 0.023053, 0.074305,0.017096, 0.047618
2.335000, 0.023120, 0.059502,0.017139, 0.038175
2.336000, 0.023172, 0.044981,0.017172, 0.028919
2.337000, 0.023210, 0.030742,0.017197, 0.019848
2.338000, 0.023234, 0.016786,0.017212, 0.010963
2.339000, 0.023244, 0.003115,0.017219, 0.002264
2.340000, 0.023240, -0.010272,0.017217, -0.006248
2.341000, 0.023223, -0.023374,0.017206, -0.014574
2.342000, 0.023194, -0.036190,0.017188, -0.022715
2.343000, 0.023151, -0.048722,0.017161, -0.030670
2.344000, 0.023096, -0.060968,0.017127, -0.038439
2.345000, 0.023029, -0.072929,0.017084, -0.046024
2.346000, 0.022951, -0.084606,0.017035, -0.053425
2.347000, 0.022860, -0.095998,0.016978, -0.060642
2.348000, 0.022759, -0.107107,0.016913, -0.067676
2.349000, 0.022646, -0.117933,0.016842, -0.074528
2.350000, 0.022523, -0.128477,0.016764, -0.081199
2.351000, 0.022389, -0.138740,0.016680, -0.087690
2.352000, 0.022246, -0.148722,0.016589, -0.094001
2.353000, 0.022092, -0.158426,0.016492, -0.100134
2.354000, 0.021929, -0.167852,0.016389, -0.106089
2.355000, 0.021756, -0.177002,0.016280, -0.111869
2.356000, 0.021575, -0.185878,0.016165, -0.117473
2.357000, 0.021385, -0.194480,0.016045, -0.122904
2.358000, 0.021186, -0.202810,0.015920, -0.128162
2.359000, 0.020979, -0.210871,0.015789, -0.133250
2.360000, 0.020765, -0.218664,0.015653, -0.138168
2.361000, 0.020542, -0.226191,0.015513, -0.142917
2.362000, 0.020312, -0.233455,0.015367, -0.147501
2.363000, 0.020075, -0.240456,0.015218, -0.151919
2.364000, 0.019832, -0.247198,0.015064, -0.156173
2.365000, 0.019581, -0.253682,0.014905, -0.160266
2.366000, 0.019324, -0.259912,0.014743, -0.164198
2.367000, 0.019061, -0.265889,0.014577, -0.167972
2.368000, 0.018793, -0.271616,0.014407, -0.171589
2.369000, 0.018518, -0.277095,0.014234, -0.175051
2.370000, 0.018239, -0.282329,0.014057, -0.178360
2.371000, 0.017954, -0.287321,0.013877, -0.181517
2.372000, 0.017664, -0.292073,0.013694, -0.184524
2.373000, 0.017370, -0.296589,0.013508, -0.187384
2.374000, 0.017071, -0.300870,0.013320, -0.190098
2.375000, 0.016768, -0.304921,0.013128, -0.192667
2.376000, 0.016461, -0.308743,0.012934, -0.195095
2.377000, 0.016151, -0.312340,0.012738, -0.197383
2.378000, 0.015837, -0.315715,0.012540, -0.199532
2.379000, 0.015519, -0.318870,0.012339, -0.201545
2.380000, 0.015199, -0.321810,0.012137, -0.203424
2.381000, 0.014876, -0.324536,0.011932, -0.205171
2.382000, 0.014550, -0.327053,0.011726, -0.206788
2.383000, 0.014222, -0.329363,0.011519, -0.208276
2.384000, 0.013891, -0.331470,0.011310, -0.209638
2.385000, 0.013559, -0.333376,0.011100, -0.210877
2.386000, 0.013225, -0.335086,0.010888, -0.211993
2.387000, 0.012889, -0.336602,0.010676, -0.212990
2.388000, 0.012552, -0.337927,0.010462, -0.213869
2.389000, 0.012213, -0.339066,0.010248, -0.214632
2.390000, 0.011874, -0.340021,0.010033, -0.215281
2.391000, 0.011533, -0.340796,0.009818, -0.215819
2.392000, 0.011192, -0.341394,0.009602, -0.216247
2.393000, 0.010851, -0.341818,0.009385, -0.216568
2.394000, 0.010509, -0.342072,0.009168, -0.216784
2.395000, 0.010167, -0.342160,0.008952, -0.216896
2.396000, 0.009824, -0.342084,0.008735, -0.216908
2.397000, 0.009482, -0.341849,0.008518, -0.216820
2.398000, 0.009141, -0.341457,0.008301, -0.216636
2.399000, 0.008800, -0.340911,0.008085, -0.216357
2.400000, 0.008459, -0.340217,0.007868, -0.215985
2.401000, 0.008119, -0.339376,0.007653, -0.215522
2.402000, 0.007780, -0.338392,0.007437, -0.214971
2.403000, 0.007443, -0.337268,0.007223, -0.214334
2.404000, 0.007106, -0.336009,0.007009, -0.213612
2.405000, 0.006771, -0.334617,0.006796, -0.212808
2.406000, 0.006437, -0.333096,0.006583, -0.211923
2.407000, 0.006104, -0.331449,0.006372, -0.210961
2.408000, 0.005774, -0.329680,0.006161, -0.209922
2.409000, 0.005445, -0.327791,0.005952, -0.208809
2.410000, 0.005118, -0.325786,0.005744, -0.207623
2.411000, 0.004794, -0.323669,0.005537, -0.206368
2.412000, 0.004471, -0.321443,0.005331, -0.205044
2.413000, 0.004151, -0.319111,0.005127, -0.203654
2.414000, 0.003833, -0.316676,0.004924, -0.202200
2.415000, 0.003517, -0.314141,0.004722, -0.200684
2.416000, 0.003205, -0.311511,0.004522, -0.199107
2.417000, 0.002895, -0.308787,0.004324, -0.197472
2.418000, 0.002587, -0.305973,0.004128, -0.195780
2.419000, 0.002283, -0.303073,0.003933, -0.194034
2.420000, 0.001981, -0.300089,0.003739, -0.192235
2.421000, 0.001682, -0.297025,0.003548, -0.190385
2.422000, 0.001387, -0.293883,0.003359, -0.188486
2.423000, 0.001095, -0.290667,0.003171, -0.186540
2.424000, 0.000806, -0.287379,0.002986, -0.184548
2.425000, 0.000520, -0.284024,0.002802, -0.182513
2.426000, 0.000238, -0.280602,0.002621, -0.180437
2.427000, -0.000041, -0.277118,0.002441, -0.178320
2.428000, -0.000317, -0.273575,0.002264, -0.176165
2.429000, -0.000588, -0.269975,0.002089, -0.173974
2.430000, -0.000856, -0.266320,0.001916, -0.171747
2.431000, -0.001121, -0.262615,0.001746, -0.169488
2.432000, -0.001382, -0.258861,0.001577, -0.167197
2.433000, -0.001639, -0.255062,0.001411, -0.164877
2.434000, -0.001892, -0.251220,0.001247, -0.162528
2.435000, -0.002141, -0.247337,0.001086, -0.160152
2.436000, -0.002386, -0.243417,0.000927, -0.157752
2.437000, -0.002628, -0.239462,0.000771, -0.155329
2.438000, -0.002865, -0.235474,0.000616, -0.152883
2.439000, -0.003099, -0.231456,0.000465, -0.150417
2.440000, -0.003328, -0.227410,0.000316, -0.147933
2.441000, -0.003554, -0.223339,0.000169, -0.145431
2.442000, -0.003775, -0.219246,0.000025, -0.142914
2.443000, -0.003992, -0.215132,-0.000117, -0.140382
2.444000, -0.004205, -0.211000,-0.000256, -0.137837
2.445000, -0.004414, -0.206852,-0.000393, -0.135280
2.446000, -0.004619, -0.202691,-0.000526, -0.132713
2.447000, -0.004819, -0.198518,-0.000658, -0.130138
2.448000, -0.005016, -0.194337,-0.000787, -0.127555
2.449000, -0.005208, -0.190148,-0.000913, -0.124966
2.450000, -0.005396, -0.185954,-0.001037, -0.122372
2.451000, -0.005580, -0.181757,-0.001158, -0.119774
2.452000, -0.005760, -0.177559,-0.001276, -0.117174
2.453000, -0.005935, -0.173362,-0.001392, -0.114572
2.454000, -0.006106, -0.169168,-0.001505, -0.111971
2.455000, -0.006273, -0.164979,-0.001616, -0.109371
2.456000, -0.006436, -0.160796,-0.001724, -0.106773
2.457000, -0.006595, -0.156622,-0.001830, -0.104179
2.458000, -0.006750, -0.152458,-0.001932, -0.101590
2.459000, -0.006900, -0.148306,-0.002033, -0.099005
2.460000, -0.007046, -0.144167,-0.002131, -0.096428
2.461000, -0.007188, -0.140044,-0.002226, -0.093859
2.462000, -0.007326, -0.135937,-0.002318, -0.091298
2.463000, -0.007460, -0.131849,-0.002408, -0.088747
2.464000, -0.007590, -0.127781,-0.002496, -0.086206
2.465000, -0.007716, -0.123734,-0.002581, -0.083677
2.466000, -0.007837, -0.119709,-0.002663, -0.081161
2.467000, -0.007955, -0.115709,-0.002743, -0.078658
2.468000, -0.008069, -0.111734,-0.002820, -0.076170
2.469000, -0.008179, -0.107787,-0.002895, -0.073697
2.470000, -0.008285, -0.103867,-0.002968, -0.071239
2.471000, -0.008386, -0.099977,-0.003038, -0.068799
2.472000, -0.008484, -0.096117,-0.003105, -0.066375
2.473000, -0.008579, -0.092289,-0.003171, -0.063971
2.474000, -0.008669, -0.088493,-0.003233, -0.061585
2.475000, -0.008756, -0.084732,-0.003294, -0.059219
2.476000, -0.008839, -0.081006,-0.003352, -0.056873
2.477000, -0.008918, -0.077315,-0.003408, -0.054549
2.478000, -0.008993, -0.073662,-0.003461, -0.052246
