time,eye_theta_error_l,eye_theta_error_r
2.001000,0.031240,0.031240
2.002000,0.031240,0.031240
2.003000,0.031240,0.031240
2.004000,0.031240,0.031240
2.005000,0.031240,0.031240
2.006000,0.031240,0.031240
2.007000,0.031240,0.031240
2.008000,0.031240,0.031240
2.009000,0.031240,0.031240
2.010000,0.031240,0.031240
2.011000,0.031240,0.031240
2.012000,0.031240,0.031240
2.013000,0.031240,0.031240
2.014000,0.031240,0.031240
2.015000,0.031240,0.031240
2.016000,0.031240,0.023433
2.017000,0.031240,0.023433
2.018000,0.031240,0.023433
2.019000,0.031240,0.023433
2.020000,0.031240,0.023433
2.021000,0.031240,0.023433
2.022000,0.031240,0.023433
2.023000,0.031240,0.023433
2.024000,0.031240,0.023433
2.025000,0.031240,0.023433
2.026000,0.007812,0.007812
2.027000,0.007812,0.007812
2.028000,0.007812,0.007812
2.029000,0.007812,0.007812
2.030000,0.007812,0.007812
2.031000,-0.015624,-0.007812
2.032000,-0.015624,-0.007812
2.033000,-0.015624,-0.007812
2.034000,-0.015624,-0.007812
2.035000,-0.015624,-0.007812
2.036000,-0.015624,-0.023433
2.037000,-0.015624,-0.023433
2.038000,-0.015624,-0.023433
2.039000,-0.015624,-0.023433
2.040000,-0.015624,-0.023433
2.041000,-0.031240,-0.023433
2.042000,-0.031240,-0.023433
2.043000,-0.031240,-0.023433
2.044000,-0.031240,-0.023433
2.045000,-0.031240,-0.023433
2.046000,-0.031240,-0.031240
2.047000,-0.031240,-0.031240
2.048000,-0.031240,-0.031240
2.049000,-0.031240,-0.031240
2.050000,-0.031240,-0.031240
2.051000,-0.031240,-0.031240
2.052000,-0.031240,-0.031240
2.053000,-0.031240,-0.031240
2.054000,-0.031240,-0.031240
2.055000,-0.031240,-0.031240
2.056000,-0.031240,-0.031240
2.057000,-0.031240,-0.031240
2.058000,-0.031240,-0.031240
2.059000,-0.031240,-0.031240
2.060000,-0.031240,-0.031240
2.061000,-0.031240,-0.031240
2.062000,-0.031240,-0.031240
2.063000,-0.031240,-0.031240
2.064000,-0.031240,-0.031240
2.065000,-0.031240,-0.031240
2.066000,-0.031240,-0.023433
2.067000,-0.031240,-0.023433
2.068000,-0.031240,-0.023433
2.069000,-0.031240,-0.023433
2.070000,-0.031240,-0.023433
2.071000,-0.031240,-0.023433
2.072000,-0.031240,-0.023433
2.073000,-0.031240,-0.023433
2.074000,-0.031240,-0.023433
2.075000,-0.031240,-0.023433
2.076000,-0.039043,-0.023433
2.077000,-0.039043,-0.023433
2.078000,-0.039043,-0.023433
2.079000,-0.039043,-0.023433
2.080000,-0.039043,-0.023433
2.081000,-0.031240,-0.031240
2.082000,-0.031240,-0.031240
2.083000,-0.031240,-0.031240
2.084000,-0.031240,-0.031240
2.085000,-0.031240,-0.031240
2.086000,-0.031240,-0.031240
2.087000,-0.031240,-0.031240
2.088000,-0.031240,-0.031240
2.089000,-0.031240,-0.031240
2.090000,-0.031240,-0.031240
2.091000,-0.031240,-0.031240
2.092000,-0.031240,-0.031240
2.093000,-0.031240,-0.031240
2.094000,-0.031240,-0.031240
2.095000,-0.031240,-0.031240
2.096000,-0.031240,-0.039043
2.097000,-0.031240,-0.039043
2.098000,-0.031240,-0.039043
2.099000,-0.031240,-0.039043
2.100000,-0.031240,-0.039043
2.101000,-0.031240,-0.031240
2.102000,-0.031240,-0.031240
2.103000,-0.031240,-0.031240
2.104000,-0.031240,-0.031240
2.105000,-0.031240,-0.031240
2.106000,-0.039043,-0.031240
2.107000,-0.039043,-0.031240
2.108000,-0.039043,-0.031240
2.109000,-0.039043,-0.031240
2.110000,-0.039043,-0.031240
2.111000,-0.031240,-0.031240
2.112000,-0.031240,-0.031240
2.113000,-0.031240,-0.031240
2.114000,-0.031240,-0.031240
2.115000,-0.031240,-0.031240
2.116000,-0.046841,-0.031240
2.117000,-0.046841,-0.031240
2.118000,-0.046841,-0.031240
2.119000,-0.046841,-0.031240
2.120000,-0.046841,-0.031240
2.121000,-0.039043,-0.031240
2.122000,-0.039043,-0.031240
2.123000,-0.039043,-0.031240
2.124000,-0.039043,-0.031240
2.125000,-0.039043,-0.031240
2.126000,-0.039043,-0.031240
2.127000,-0.039043,-0.031240
2.128000,-0.039043,-0.031240
2.129000,-0.039043,-0.031240
2.130000,-0.039043,-0.031240
2.131000,-0.039043,-0.046841
2.132000,-0.039043,-0.046841
2.133000,-0.039043,-0.046841
2.134000,-0.039043,-0.046841
2.135000,-0.039043,-0.046841
2.136000,-0.039043,-0.039043
2.137000,-0.039043,-0.039043
2.138000,-0.039043,-0.039043
2.139000,-0.039043,-0.039043
2.140000,-0.039043,-0.039043
2.141000,-0.039043,-0.039043
2.142000,-0.039043,-0.039043
2.143000,-0.039043,-0.039043
2.144000,-0.039043,-0.039043
2.145000,-0.039043,-0.039043
2.146000,-0.039043,-0.039043
2.147000,-0.039043,-0.039043
2.148000,-0.039043,-0.039043
2.149000,-0.039043,-0.039043
2.150000,-0.039043,-0.039043
2.151000,-0.039043,-0.039043
2.152000,-0.039043,-0.039043
2.153000,-0.039043,-0.039043
2.154000,-0.039043,-0.039043
2.155000,-0.039043,-0.039043
2.156000,-0.039043,-0.039043
2.157000,-0.039043,-0.039043
2.158000,-0.039043,-0.039043
2.159000,-0.039043,-0.039043
2.160000,-0.039043,-0.039043
2.161000,-0.054633,-0.039043
2.162000,-0.054633,-0.039043
2.163000,-0.054633,-0.039043
2.164000,-0.054633,-0.039043
2.165000,-0.054633,-0.039043
2.166000,-0.046841,-0.039043
2.167000,-0.046841,-0.039043
2.168000,-0.046841,-0.039043
2.169000,-0.046841,-0.039043
2.170000,-0.046841,-0.039043
2.171000,-0.046841,-0.039043
2.172000,-0.046841,-0.039043
2.173000,-0.046841,-0.039043
2.174000,-0.046841,-0.039043
2.175000,-0.046841,-0.039043
2.176000,-0.046841,-0.039043
2.177000,-0.046841,-0.039043
2.178000,-0.046841,-0.039043
2.179000,-0.046841,-0.039043
2.180000,-0.046841,-0.039043
2.181000,-0.046841,-0.046841
2.182000,-0.046841,-0.046841
2.183000,-0.046841,-0.046841
2.184000,-0.046841,-0.046841
2.185000,-0.046841,-0.046841
2.186000,-0.046841,-0.046841
2.187000,-0.046841,-0.046841
2.188000,-0.046841,-0.046841
2.189000,-0.046841,-0.046841
2.190000,-0.046841,-0.046841
2.191000,-0.046841,-0.046841
2.192000,-0.046841,-0.046841
2.193000,-0.046841,-0.046841
2.194000,-0.046841,-0.046841
2.195000,-0.046841,-0.046841
2.196000,-0.046841,-0.046841
2.197000,-0.046841,-0.046841
2.198000,-0.046841,-0.046841
2.199000,-0.046841,-0.046841
2.200000,-0.046841,-0.046841
2.201000,-0.046841,-0.046841
2.202000,-0.046841,-0.046841
2.203000,-0.046841,-0.046841
2.204000,-0.046841,-0.046841
2.205000,-0.046841,-0.046841
2.206000,-0.046841,-0.046841
2.207000,-0.046841,-0.046841
2.208000,-0.046841,-0.046841
2.209000,-0.046841,-0.046841
2.210000,-0.046841,-0.046841
2.211000,-0.046841,-0.046841
2.212000,-0.046841,-0.046841
2.213000,-0.046841,-0.046841
2.214000,-0.046841,-0.046841
2.215000,-0.046841,-0.046841
2.216000,-0.046841,-0.046841
2.217000,-0.046841,-0.046841
2.218000,-0.046841,-0.046841
2.219000,-0.046841,-0.046841
2.220000,-0.046841,-0.046841
2.221000,-0.046841,-0.046841
2.222000,-0.046841,-0.046841
2.223000,-0.046841,-0.046841
2.224000,-0.046841,-0.046841
2.225000,-0.046841,-0.046841
2.226000,-0.046841,-0.046841
2.227000,-0.046841,-0.046841
2.228000,-0.046841,-0.046841
2.229000,-0.046841,-0.046841
2.230000,-0.046841,-0.046841
2.231000,-0.046841,-0.046841
2.232000,-0.046841,-0.046841
2.233000,-0.046841,-0.046841
2.234000,-0.046841,-0.046841
2.235000,-0.046841,-0.046841
2.236000,-0.062419,-0.046841
2.237000,-0.062419,-0.046841
2.238000,-0.062419,-0.046841
2.239000,-0.062419,-0.046841
2.240000,-0.062419,-0.046841
2.241000,-0.046841,-0.046841
2.242000,-0.046841,-0.046841
2.243000,-0.046841,-0.046841
2.244000,-0.046841,-0.046841
2.245000,-0.046841,-0.046841
2.246000,-0.046841,-0.046841
2.247000,-0.046841,-0.046841
2.248000,-0.046841,-0.046841
2.249000,-0.046841,-0.046841
2.250000,-0.046841,-0.046841
2.251000,-0.046841,-0.062419
2.252000,-0.046841,-0.062419
2.253000,-0.046841,-0.062419
2.254000,-0.046841,-0.062419
2.255000,-0.046841,-0.062419
2.256000,-0.046841,-0.046841
2.257000,-0.046841,-0.046841
2.258000,-0.046841,-0.046841
2.259000,-0.046841,-0.046841
2.260000,-0.046841,-0.046841
2.261000,-0.062419,-0.046841
2.262000,-0.062419,-0.046841
2.263000,-0.062419,-0.046841
2.264000,-0.062419,-0.046841
2.265000,-0.062419,-0.046841
2.266000,-0.046841,-0.046841
2.267000,-0.046841,-0.046841
2.268000,-0.046841,-0.046841
2.269000,-0.046841,-0.046841
2.270000,-0.046841,-0.046841
2.271000,-0.046841,-0.046841
2.272000,-0.046841,-0.046841
2.273000,-0.046841,-0.046841
2.274000,-0.046841,-0.046841
2.275000,-0.046841,-0.046841
2.276000,-0.046841,-0.062419
2.277000,-0.046841,-0.062419
2.278000,-0.046841,-0.062419
2.279000,-0.046841,-0.062419
2.280000,-0.046841,-0.062419
2.281000,-0.046841,-0.046841
2.282000,-0.046841,-0.046841
2.283000,-0.046841,-0.046841
2.284000,-0.046841,-0.046841
2.285000,-0.046841,-0.046841
2.286000,-0.046841,-0.046841
2.287000,-0.046841,-0.046841
2.288000,-0.046841,-0.046841
2.289000,-0.046841,-0.046841
2.290000,-0.046841,-0.046841
2.291000,-0.054633,-0.046841
2.292000,-0.054633,-0.046841
2.293000,-0.054633,-0.046841
2.294000,-0.054633,-0.046841
2.295000,-0.054633,-0.046841
2.296000,-0.046841,-0.046841
2.297000,-0.046841,-0.046841
2.298000,-0.046841,-0.046841
2.299000,-0.046841,-0.046841
2.300000,-0.046841,-0.046841
2.301000,-0.046841,-0.046841
2.302000,-0.046841,-0.046841
2.303000,-0.046841,-0.046841
2.304000,-0.046841,-0.046841
2.305000,-0.046841,-0.046841
2.306000,-0.046841,-0.054633
2.307000,-0.046841,-0.054633
2.308000,-0.046841,-0.054633
2.309000,-0.046841,-0.054633
2.310000,-0.046841,-0.054633
2.311000,-0.046841,-0.046841
2.312000,-0.046841,-0.046841
2.313000,-0.046841,-0.046841
2.314000,-0.046841,-0.046841
2.315000,-0.046841,-0.046841
2.316000,-0.046841,-0.046841
2.317000,-0.046841,-0.046841
2.318000,-0.046841,-0.046841
2.319000,-0.046841,-0.046841
2.320000,-0.046841,-0.046841
2.321000,-0.039043,-0.046841
2.322000,-0.039043,-0.046841
2.323000,-0.039043,-0.046841
2.324000,-0.039043,-0.046841
2.325000,-0.039043,-0.046841
2.326000,-0.039043,-0.046841
2.327000,-0.039043,-0.046841
2.328000,-0.039043,-0.046841
2.329000,-0.039043,-0.046841
2.330000,-0.039043,-0.046841
2.331000,-0.046841,-0.046841
2.332000,-0.046841,-0.046841
2.333000,-0.046841,-0.046841
2.334000,-0.046841,-0.046841
2.335000,-0.046841,-0.046841
2.336000,-0.046841,-0.046841
2.337000,-0.046841,-0.046841
2.338000,-0.046841,-0.046841
2.339000,-0.046841,-0.046841
2.340000,-0.046841,-0.046841
2.341000,-0.039043,-0.046841
2.342000,-0.039043,-0.046841
2.343000,-0.039043,-0.046841
2.344000,-0.039043,-0.046841
2.345000,-0.039043,-0.046841
2.346000,-0.039043,-0.039043
2.347000,-0.039043,-0.039043
2.348000,-0.039043,-0.039043
2.349000,-0.039043,-0.039043
2.350000,-0.039043,-0.039043
2.351000,-0.046841,-0.039043
2.352000,-0.046841,-0.039043
2.353000,-0.046841,-0.039043
2.354000,-0.046841,-0.039043
2.355000,-0.046841,-0.039043
2.356000,-0.039043,-0.046841
2.357000,-0.039043,-0.046841
2.358000,-0.039043,-0.046841
2.359000,-0.039043,-0.046841
2.360000,-0.039043,-0.046841
2.361000,-0.039043,-0.039043
2.362000,-0.039043,-0.039043
2.363000,-0.039043,-0.039043
2.364000,-0.039043,-0.039043
2.365000,-0.039043,-0.039043
2.366000,-0.039043,-0.046841
2.367000,-0.039043,-0.046841
2.368000,-0.039043,-0.046841
2.369000,-0.039043,-0.046841
2.370000,-0.039043,-0.046841
2.371000,-0.031240,-0.039043
2.372000,-0.031240,-0.039043
2.373000,-0.031240,-0.039043
2.374000,-0.031240,-0.039043
2.375000,-0.031240,-0.039043
2.376000,-0.039043,-0.039043
2.377000,-0.039043,-0.039043
2.378000,-0.039043,-0.039043
2.379000,-0.039043,-0.039043
2.380000,-0.039043,-0.039043
2.381000,-0.039043,-0.039043
2.382000,-0.039043,-0.039043
2.383000,-0.039043,-0.039043
2.384000,-0.039043,-0.039043
2.385000,-0.039043,-0.039043
2.386000,-0.039043,-0.039043
2.387000,-0.039043,-0.039043
2.388000,-0.039043,-0.039043
2.389000,-0.039043,-0.039043
2.390000,-0.039043,-0.039043
2.391000,-0.031240,-0.031240
2.392000,-0.031240,-0.031240
2.393000,-0.031240,-0.031240
2.394000,-0.031240,-0.031240
2.395000,-0.031240,-0.031240
2.396000,-0.039043,-0.039043
2.397000,-0.039043,-0.039043
2.398000,-0.039043,-0.039043
2.399000,-0.039043,-0.039043
2.400000,-0.039043,-0.039043
2.401000,-0.031240,-0.039043
2.402000,-0.031240,-0.039043
2.403000,-0.031240,-0.039043
2.404000,-0.031240,-0.039043
2.405000,-0.031240,-0.039043
2.406000,-0.023433,-0.039043
2.407000,-0.023433,-0.039043
2.408000,-0.023433,-0.039043
2.409000,-0.023433,-0.039043
2.410000,-0.023433,-0.039043
2.411000,-0.039043,-0.039043
2.412000,-0.039043,-0.039043
2.413000,-0.039043,-0.039043
2.414000,-0.039043,-0.039043
2.415000,-0.039043,-0.039043
2.416000,-0.031240,-0.031240
2.417000,-0.031240,-0.031240
2.418000,-0.031240,-0.031240
2.419000,-0.031240,-0.031240
2.420000,-0.031240,-0.031240
2.421000,-0.031240,-0.031240
2.422000,-0.031240,-0.031240
2.423000,-0.031240,-0.031240
2.424000,-0.031240,-0.031240
2.425000,-0.031240,-0.031240
2.426000,-0.031240,-0.031240
2.427000,-0.031240,-0.031240
2.428000,-0.031240,-0.031240
2.429000,-0.031240,-0.031240
2.430000,-0.031240,-0.031240
2.431000,-0.031240,-0.031240
2.432000,-0.031240,-0.031240
2.433000,-0.031240,-0.031240
2.434000,-0.031240,-0.031240
2.435000,-0.031240,-0.031240
2.436000,-0.031240,-0.031240
2.437000,-0.031240,-0.031240
2.438000,-0.031240,-0.031240
2.439000,-0.031240,-0.031240
2.440000,-0.031240,-0.031240
2.441000,-0.023433,-0.031240
2.442000,-0.023433,-0.031240
2.443000,-0.023433,-0.031240
2.444000,-0.023433,-0.031240
2.445000,-0.023433,-0.031240
2.446000,-0.031240,-0.031240
2.447000,-0.031240,-0.031240
2.448000,-0.031240,-0.031240
2.449000,-0.031240,-0.031240
2.450000,-0.031240,-0.031240
2.451000,-0.023433,-0.031240
2.452000,-0.023433,-0.031240
2.453000,-0.023433,-0.031240
2.454000,-0.023433,-0.031240
2.455000,-0.023433,-0.031240
2.456000,-0.023433,-0.031240
2.457000,-0.023433,-0.031240
2.458000,-0.023433,-0.031240
2.459000,-0.023433,-0.031240
2.460000,-0.023433,-0.031240
2.461000,-0.023433,-0.031240
2.462000,-0.023433,-0.031240
2.463000,-0.023433,-0.031240
2.464000,-0.023433,-0.031240
2.465000,-0.023433,-0.031240
2.466000,-0.023433,-0.015624
2.467000,-0.023433,-0.015624
2.468000,-0.023433,-0.015624
2.469000,-0.023433,-0.015624
2.470000,-0.023433,-0.015624
2.471000,-0.023433,-0.031240
2.472000,-0.023433,-0.031240
2.473000,-0.023433,-0.031240
2.474000,-0.023433,-0.031240
2.475000,-0.023433,-0.031240
2.476000,-0.023433,-0.023433
2.477000,-0.023433,-0.023433
2.478000,-0.023433,-0.023433
2.479000,-0.023433,-0.023433
2.480000,-0.023433,-0.023433
2.481000,-0.023433,-0.023433
2.482000,-0.023433,-0.023433
2.483000,-0.023433,-0.023433
2.484000,-0.023433,-0.023433
2.485000,-0.023433,-0.023433
2.486000,-0.023433,-0.023433
2.487000,-0.023433,-0.023433
2.488000,-0.023433,-0.023433
2.489000,-0.023433,-0.023433
2.490000,-0.023433,-0.023433
2.491000,-0.007812,-0.007812
2.492000,-0.007812,-0.007812
2.493000,-0.007812,-0.007812
2.494000,-0.007812,-0.007812
2.495000,-0.007812,-0.007812
2.496000,0.007812,0.000000
2.497000,0.007812,0.000000
2.498000,0.007812,0.000000
2.499000,0.007812,0.000000
2.500000,0.007812,0.000000
2.501000,0.015624,0.015624
2.502000,0.015624,0.015624
2.503000,0.015624,0.015624
2.504000,0.015624,0.015624
2.505000,0.015624,0.015624
2.506000,0.023433,0.023433
2.507000,0.023433,0.023433
2.508000,0.023433,0.023433
2.509000,0.023433,0.023433
2.510000,0.023433,0.023433
2.511000,0.023433,0.031240
2.512000,0.023433,0.031240
2.513000,0.023433,0.031240
2.514000,0.023433,0.031240
2.515000,0.023433,0.031240
2.516000,0.015624,0.023433
2.517000,0.015624,0.023433
2.518000,0.015624,0.023433
2.519000,0.015624,0.023433
2.520000,0.015624,0.023433
2.521000,0.015624,0.023433
2.522000,0.015624,0.023433
2.523000,0.015624,0.023433
2.524000,0.015624,0.023433
2.525000,0.015624,0.023433
2.526000,0.023433,0.023433
2.527000,0.023433,0.023433
2.528000,0.023433,0.023433
2.529000,0.023433,0.023433
2.530000,0.023433,0.023433
2.531000,0.023433,0.023433
2.532000,0.023433,0.023433
2.533000,0.023433,0.023433
2.534000,0.023433,0.023433
2.535000,0.023433,0.023433
2.536000,0.031240,0.023433
2.537000,0.031240,0.023433
2.538000,0.031240,0.023433
2.539000,0.031240,0.023433
2.540000,0.031240,0.023433
2.541000,0.015624,0.023433
2.542000,0.015624,0.023433
2.543000,0.015624,0.023433
2.544000,0.015624,0.023433
2.545000,0.015624,0.023433
2.546000,0.023433,0.023433
2.547000,0.023433,0.023433
2.548000,0.023433,0.023433
2.549000,0.023433,0.023433
2.550000,0.023433,0.023433
2.551000,0.023433,0.023433
2.552000,0.023433,0.023433
2.553000,0.023433,0.023433
2.554000,0.023433,0.023433
2.555000,0.023433,0.023433
2.556000,0.023433,0.023433
2.557000,0.023433,0.023433
2.558000,0.023433,0.023433
2.559000,0.023433,0.023433
2.560000,0.023433,0.023433
2.561000,0.023433,0.023433
2.562000,0.023433,0.023433
2.563000,0.023433,0.023433
2.564000,0.023433,0.023433
2.565000,0.023433,0.023433
2.566000,0.023433,0.031240
2.567000,0.023433,0.031240
2.568000,0.023433,0.031240
2.569000,0.023433,0.031240
2.570000,0.023433,0.031240
2.571000,0.023433,0.031240
2.572000,0.023433,0.031240
2.573000,0.023433,0.031240
2.574000,0.023433,0.031240
2.575000,0.023433,0.031240
2.576000,0.023433,0.031240
2.577000,0.023433,0.031240
2.578000,0.023433,0.031240
2.579000,0.023433,0.031240
2.580000,0.023433,0.031240
2.581000,0.023433,0.031240
2.582000,0.023433,0.031240
2.583000,0.023433,0.031240
2.584000,0.023433,0.031240
2.585000,0.023433,0.031240
2.586000,0.039043,0.031240
2.587000,0.039043,0.031240
2.588000,0.039043,0.031240
2.589000,0.039043,0.031240
2.590000,0.039043,0.031240
2.591000,0.031240,0.031240
2.592000,0.031240,0.031240
2.593000,0.031240,0.031240
2.594000,0.031240,0.031240
2.595000,0.031240,0.031240
2.596000,0.023433,0.031240
2.597000,0.023433,0.031240
2.598000,0.023433,0.031240
2.599000,0.023433,0.031240
2.600000,0.023433,0.031240
2.601000,0.031240,0.031240
2.602000,0.031240,0.031240
2.603000,0.031240,0.031240
2.604000,0.031240,0.031240
2.605000,0.031240,0.031240
2.606000,0.031240,0.031240
2.607000,0.031240,0.031240
2.608000,0.031240,0.031240
2.609000,0.031240,0.031240
2.610000,0.031240,0.031240
2.611000,0.031240,0.031240
2.612000,0.031240,0.031240
2.613000,0.031240,0.031240
2.614000,0.031240,0.031240
2.615000,0.031240,0.031240
2.616000,0.031240,0.031240
2.617000,0.031240,0.031240
2.618000,0.031240,0.031240
2.619000,0.031240,0.031240
2.620000,0.031240,0.031240
2.621000,0.031240,0.031240
2.622000,0.031240,0.031240
2.623000,0.031240,0.031240
2.624000,0.031240,0.031240
2.625000,0.031240,0.031240
2.626000,0.031240,0.031240
2.627000,0.031240,0.031240
2.628000,0.031240,0.031240
2.629000,0.031240,0.031240
2.630000,0.031240,0.031240
2.631000,0.031240,0.031240
2.632000,0.031240,0.031240
2.633000,0.031240,0.031240
2.634000,0.031240,0.031240
2.635000,0.031240,0.031240
2.636000,0.031240,0.039043
2.637000,0.031240,0.039043
2.638000,0.031240,0.039043
2.639000,0.031240,0.039043
2.640000,0.031240,0.039043
2.641000,0.031240,0.039043
2.642000,0.031240,0.039043
2.643000,0.031240,0.039043
2.644000,0.031240,0.039043
2.645000,0.031240,0.039043
2.646000,0.031240,0.039043
2.647000,0.031240,0.039043
2.648000,0.031240,0.039043
2.649000,0.031240,0.039043
2.650000,0.031240,0.039043
2.651000,0.031240,0.039043
2.652000,0.031240,0.039043
2.653000,0.031240,0.039043
2.654000,0.031240,0.039043
2.655000,0.031240,0.039043
2.656000,0.031240,0.039043
2.657000,0.031240,0.039043
2.658000,0.031240,0.039043
2.659000,0.031240,0.039043
2.660000,0.031240,0.039043
2.661000,0.039043,0.031240
2.662000,0.039043,0.031240
2.663000,0.039043,0.031240
2.664000,0.039043,0.031240
2.665000,0.039043,0.031240
2.666000,0.039043,0.031240
2.667000,0.039043,0.031240
2.668000,0.039043,0.031240
2.669000,0.039043,0.031240
2.670000,0.039043,0.031240
2.671000,0.039043,0.039043
2.672000,0.039043,0.039043
2.673000,0.039043,0.039043
2.674000,0.039043,0.039043
2.675000,0.039043,0.039043
2.676000,0.039043,0.039043
2.677000,0.039043,0.039043
2.678000,0.039043,0.039043
2.679000,0.039043,0.039043
2.680000,0.039043,0.039043
2.681000,0.023433,0.039043
2.682000,0.023433,0.039043
2.683000,0.023433,0.039043
2.684000,0.023433,0.039043
2.685000,0.023433,0.039043
2.686000,0.039043,0.039043
2.687000,0.039043,0.039043
2.688000,0.039043,0.039043
2.689000,0.039043,0.039043
2.690000,0.039043,0.039043
2.691000,0.039043,0.039043
2.692000,0.039043,0.039043
2.693000,0.039043,0.039043
2.694000,0.039043,0.039043
2.695000,0.039043,0.039043
2.696000,0.039043,0.039043
2.697000,0.039043,0.039043
2.698000,0.039043,0.039043
2.699000,0.039043,0.039043
2.700000,0.039043,0.039043
2.701000,0.039043,0.039043
2.702000,0.039043,0.039043
2.703000,0.039043,0.039043
2.704000,0.039043,0.039043
2.705000,0.039043,0.039043
2.706000,0.031240,0.039043
2.707000,0.031240,0.039043
2.708000,0.031240,0.039043
2.709000,0.031240,0.039043
2.710000,0.031240,0.039043
2.711000,0.039043,0.039043
2.712000,0.039043,0.039043
2.713000,0.039043,0.039043
2.714000,0.039043,0.039043
2.715000,0.039043,0.039043
2.716000,0.039043,0.039043
2.717000,0.039043,0.039043
2.718000,0.039043,0.039043
2.719000,0.039043,0.039043
2.720000,0.039043,0.039043
2.721000,0.039043,0.046841
2.722000,0.039043,0.046841
2.723000,0.039043,0.046841
2.724000,0.039043,0.046841
2.725000,0.039043,0.046841
2.726000,0.039043,0.039043
2.727000,0.039043,0.039043
2.728000,0.039043,0.039043
2.729000,0.039043,0.039043
2.730000,0.039043,0.039043
2.731000,0.039043,0.031240
2.732000,0.039043,0.031240
2.733000,0.039043,0.031240
2.734000,0.039043,0.031240
2.735000,0.039043,0.031240
2.736000,0.039043,0.046841
2.737000,0.039043,0.046841
2.738000,0.039043,0.046841
2.739000,0.039043,0.046841
2.740000,0.039043,0.046841
2.741000,0.046841,0.046841
2.742000,0.046841,0.046841
2.743000,0.046841,0.046841
2.744000,0.046841,0.046841
2.745000,0.046841,0.046841
2.746000,0.039043,0.046841
2.747000,0.039043,0.046841
2.748000,0.039043,0.046841
2.749000,0.039043,0.046841
2.750000,0.039043,0.046841
2.751000,0.039043,0.031240
2.752000,0.039043,0.031240
2.753000,0.039043,0.031240
2.754000,0.039043,0.031240
2.755000,0.039043,0.031240
2.756000,0.046841,0.039043
2.757000,0.046841,0.039043
2.758000,0.046841,0.039043
2.759000,0.046841,0.039043
2.760000,0.046841,0.039043
2.761000,0.031240,0.046841
2.762000,0.031240,0.046841
2.763000,0.031240,0.046841
2.764000,0.031240,0.046841
2.765000,0.031240,0.046841
2.766000,0.046841,0.046841
2.767000,0.046841,0.046841
2.768000,0.046841,0.046841
2.769000,0.046841,0.046841
2.770000,0.046841,0.046841
2.771000,0.046841,0.031240
2.772000,0.046841,0.031240
2.773000,0.046841,0.031240
2.774000,0.046841,0.031240
2.775000,0.046841,0.031240
2.776000,0.039043,0.046841
2.777000,0.039043,0.046841
2.778000,0.039043,0.046841
2.779000,0.039043,0.046841
2.780000,0.039043,0.046841
2.781000,0.031240,0.046841
2.782000,0.031240,0.046841
2.783000,0.031240,0.046841
2.784000,0.031240,0.046841
2.785000,0.031240,0.046841
2.786000,0.046841,0.031240
2.787000,0.046841,0.031240
2.788000,0.046841,0.031240
2.789000,0.046841,0.031240
2.790000,0.046841,0.031240
2.791000,0.046841,0.039043
2.792000,0.046841,0.039043
2.793000,0.046841,0.039043
2.794000,0.046841,0.039043
2.795000,0.046841,0.039043
2.796000,0.046841,0.046841
2.797000,0.046841,0.046841
2.798000,0.046841,0.046841
2.799000,0.046841,0.046841
2.800000,0.046841,0.046841
2.801000,0.031240,0.039043
2.802000,0.031240,0.039043
2.803000,0.031240,0.039043
2.804000,0.031240,0.039043
2.805000,0.031240,0.039043
2.806000,0.031240,0.039043
2.807000,0.031240,0.039043
2.808000,0.031240,0.039043
2.809000,0.031240,0.039043
2.810000,0.031240,0.039043
2.811000,0.046841,0.039043
2.812000,0.046841,0.039043
2.813000,0.046841,0.039043
2.814000,0.046841,0.039043
2.815000,0.046841,0.039043
2.816000,0.046841,0.039043
2.817000,0.046841,0.039043
2.818000,0.046841,0.039043
2.819000,0.046841,0.039043
2.820000,0.046841,0.039043
2.821000,0.039043,0.039043
2.822000,0.039043,0.039043
2.823000,0.039043,0.039043
2.824000,0.039043,0.039043
2.825000,0.039043,0.039043
2.826000,0.039043,0.039043
2.827000,0.039043,0.039043
2.828000,0.039043,0.039043
2.829000,0.039043,0.039043
2.830000,0.039043,0.039043
2.831000,0.039043,0.039043
2.832000,0.039043,0.039043
2.833000,0.039043,0.039043
2.834000,0.039043,0.039043
2.835000,0.039043,0.039043
2.836000,0.039043,0.039043
2.837000,0.039043,0.039043
2.838000,0.039043,0.039043
2.839000,0.039043,0.039043
2.840000,0.039043,0.039043
2.841000,0.039043,0.039043
2.842000,0.039043,0.039043
2.843000,0.039043,0.039043
2.844000,0.039043,0.039043
2.845000,0.039043,0.039043
2.846000,0.039043,0.039043
2.847000,0.039043,0.039043
2.848000,0.039043,0.039043
2.849000,0.039043,0.039043
2.850000,0.039043,0.039043
2.851000,0.039043,0.039043
2.852000,0.039043,0.039043
2.853000,0.039043,0.039043
2.854000,0.039043,0.039043
2.855000,0.039043,0.039043
2.856000,0.039043,0.039043
2.857000,0.039043,0.039043
2.858000,0.039043,0.039043
2.859000,0.039043,0.039043
2.860000,0.039043,0.039043
2.861000,0.039043,0.031240
2.862000,0.039043,0.031240
2.863000,0.039043,0.031240
2.864000,0.039043,0.031240
2.865000,0.039043,0.031240
2.866000,0.039043,0.031240
2.867000,0.039043,0.031240
2.868000,0.039043,0.031240
2.869000,0.039043,0.031240
